thisN,thisTrialN,thisRepN,ID,Weight,Stimulus,TargetType,CorrectResponse,StimType,BlockType,response.keys,response.corr,TargetStimulus,BlockLoop_Run1.thisRepN,BlockLoop_Run1.thisTrialN,BlockLoop_Run1.thisN,BlockLoop_Run1.thisIndex,TrialLoop_Run1.thisRepN,TrialLoop_Run1.thisTrialN,TrialLoop_Run1.thisN,TrialLoop_Run1.thisIndex,thisRow.t,notes,TitlePage.started,Continue.started,NbackTitle.started,TitlePage.stopped,Continue.keys,Continue.rt,Continue.duration,Instructions.started,Continue_2.started,Instruction.started,Instructions.stopped,Continue_2.keys,Continue_2.rt,Continue_2.duration,Instructions_2.started,Continue_3.started,Instruction_2.started,Target.started,TargetImage.started,Instructions_2.stopped,Continue_3.keys,Continue_3.rt,Continue_3.duration,Instructions_3.started,Continue_4.started,Instruction_3.started,Green_Border.started,Image_2Back.started,Image_1Back.started,Image_ToMatch.started,LEFTSIDESCREEN_CAPTION.started,RIGHTSIDESCREEN_CAPTION.started,Instructions_3.stopped,Continue_4.keys,Continue_4.rt,Continue_4.duration,Instructions_4.started,Continue_5.started,Instruction_4.started,Instructions_4.stopped,Continue_5.keys,Continue_5.rt,Continue_5.duration,Instructions_5.started,Continue_6.started,Instruction_5.started,Instructions_5.stopped,Continue_6.keys,Continue_6.rt,Continue_6.duration,Waiting4Scanner.started,Continue_7.started,Scanner_Instruction.started,Waiting4Scanner.stopped,Continue_7.keys,Continue_7.rt,Continue_7.duration,CueFix_Run1.started,Cue_Fix.started,CueFix_Run1.stopped,Cue2Back.started,Cue_2Back.started,Cue2Back.stopped,Cue0Back.started,Cue0Back.stopped,Stim.started,StimulusImage.started,LeftScreenResponse.started,RightScreenResponse.started,response.started,Stim.stopped,TrialLoop_Run1.response.keys,TrialLoop_Run1.response.corr,correctKey,pressedKey,accuracy,RT,date,time,version,run,block,id,stimulus,stimType,Fix.started,End_Fix.started,Fix.stopped,StimulusImage.stopped,LeftScreenResponse.stopped,RightScreenResponse.stopped,response.stopped,End_Fix.stopped,EndBlock_Run1.started,EndBlock_Run1.stopped,Cue_Target.started,Cue_TargetImage.started,Cue_Fix.stopped,Fix15Sec.started,Fix_15_Sec.started,Fix_15_Sec.stopped,Fix15Sec.stopped,Fix5Sec.started,Fix_5_Sec.started,Fix_5_Sec.stopped,Fix5Sec.stopped,Instructions_6.started,Continue_8.started,Instruction_6.started,Please enter the Subject ID:,Please enter the Session Number:,Enter subject's handedness:,Please select version:,date,expName,expVersion,psychopyVersion,frameRate,expStart,
3,3,0,4,1,VM Stimuli/BF002_HO.bmp,nonlure,nontarget,PosFace,0-Back,None,0,VM Stimuli/34M_HO.bmp,3,0,3,0,0,3,3,3,101.415981374681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.3927415823564,,101.39278687443584,101.39586762432009,101.39592474978417,101.4013308743015,101.415981374681,101.415981374681,101.415981374681,101.415981374681,103.40434983279556,None,0,2,NA,NA,NA,2026-01-20_12h28.15.749,12:30:16,1,1,3,4,VM Stimuli/BF002_HO.bmp,PosFace,,,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
3,3,0,4,1,VM Stimuli/BF002_HO.bmp,nonlure,nontarget,PosFace,0-Back,None,0,VM Stimuli/34M_HO.bmp,3,0,3,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h28.15.749,,,,,,,,103.40498908236623,103.41470654215664,103.90319462493062,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
4,4,0,5,1,VM Stimuli/BM08_HO.bmp,lure,nontarget,PosFace,0-Back,None,0,VM Stimuli/34M_HO.bmp,3,0,3,0,0,4,4,4,103.92915754206479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.90422516688704,,103.90427283290774,103.9077447494492,103.90779766719788,103.91451295744628,103.92915754206479,103.92915754206479,103.92915754206479,103.92915754206479,105.92086420767009,None,0,2,NA,NA,NA,2026-01-20_12h28.15.749,12:30:18,1,1,3,5,VM Stimuli/BM08_HO.bmp,PosFace,,,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
4,4,0,5,1,VM Stimuli/BM08_HO.bmp,lure,nontarget,PosFace,0-Back,None,0,VM Stimuli/34M_HO.bmp,3,0,3,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h28.15.749,,,,,,,,105.92162333242595,105.93212141655385,106.41676145792007,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
5,5,0,6,1,VM Stimuli/45M_HO.bmp,nonlure,nontarget,PosFace,0-Back,None,0,VM Stimuli/34M_HO.bmp,3,0,3,0,0,5,5,5,106.44004887435585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.41772116627544,,106.41776537429541,106.42138799931854,106.42144516669214,106.42567187454551,106.44004887435585,106.44004887435585,106.44004887435585,106.44004887435585,108.4314125822857,None,0,2,NA,NA,NA,2026-01-20_12h28.15.749,12:30:21,1,1,3,6,VM Stimuli/45M_HO.bmp,PosFace,,,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
5,5,0,6,1,VM Stimuli/45M_HO.bmp,nonlure,nontarget,PosFace,0-Back,None,0,VM Stimuli/34M_HO.bmp,3,0,3,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h28.15.749,,,,,,,,108.43199012428522,108.44145999941975,108.92720124963671,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
6,6,0,7,1,VM Stimuli/45M_HO.bmp,lure,nontarget,PosFace,0-Back,None,0,VM Stimuli/34M_HO.bmp,3,0,3,0,0,6,6,6,108.94893666636199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.92814008239657,,108.92818524967879,108.93126341700554,108.93132124934345,108.93447366636246,108.94893666636199,108.94893666636199,108.94893666636199,108.94893666636199,110.93731124978513,None,0,2,NA,NA,NA,2026-01-20_12h28.15.749,12:30:23,1,1,3,7,VM Stimuli/45M_HO.bmp,PosFace,,,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
6,6,0,7,1,VM Stimuli/45M_HO.bmp,lure,nontarget,PosFace,0-Back,None,0,VM Stimuli/34M_HO.bmp,3,0,3,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h28.15.749,,,,,,,,110.93796249944717,110.94829870760441,111.43169774953276,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
7,7,0,8,1,VM Stimuli/BF002_HO.bmp,lure,nontarget,PosFace,0-Back,None,0,VM Stimuli/34M_HO.bmp,3,0,3,0,0,7,7,7,111.45551529154181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.4326485414058,,111.43269358295947,111.43586291652173,111.43592029158026,111.44098612479866,111.45551529154181,111.45551529154181,111.45551529154181,111.45551529154181,113.43734879139811,None,0,2,NA,NA,NA,2026-01-20_12h28.15.749,12:30:26,1,1,3,8,VM Stimuli/BF002_HO.bmp,PosFace,,,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
7,7,0,8,1,VM Stimuli/BF002_HO.bmp,lure,nontarget,PosFace,0-Back,None,0,VM Stimuli/34M_HO.bmp,3,0,3,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h28.15.749,,,,,,,,113.4381226664409,113.44887504167855,113.93647279217839,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
8,8,0,9,1,VM Stimuli/34M_HO.bmp,target,Target,PosFace,0-Back,None,0,VM Stimuli/34M_HO.bmp,3,0,3,0,0,8,8,8,113.95844412501901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.9374523749575,,113.93749683257192,113.94063520804048,113.9407009165734,113.9436787078157,113.95844412501901,113.95844412501901,113.95844412501901,113.95844412501901,115.9417284578085,None,0,1,NA,NA,NA,2026-01-20_12h28.15.749,12:30:28,1,1,3,9,VM Stimuli/34M_HO.bmp,PosFace,,,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
8,8,0,9,1,VM Stimuli/34M_HO.bmp,target,Target,PosFace,0-Back,None,0,VM Stimuli/34M_HO.bmp,3,0,3,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h28.15.749,,,,,,,,115.94249658286572,115.95393845811486,116.43768083304167,,,,,116.46135391667485,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
9,9,0,10,1,VM Stimuli/WF07_HO.bmp,nonlure,nontarget,PosFace,0-Back,None,0,VM Stimuli/34M_HO.bmp,3,0,3,0,0,9,9,9,116.46135391667485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.43862612452358,,116.43866904173046,116.44180508237332,116.44186333287507,116.44696829188615,116.46135391667485,116.46135391667485,116.46135391667485,116.46135391667485,118.44211324956268,None,0,2,NA,NA,NA,2026-01-20_12h28.15.749,12:30:31,1,1,3,10,VM Stimuli/WF07_HO.bmp,PosFace,,,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
9,9,0,10,1,VM Stimuli/WF07_HO.bmp,nonlure,nontarget,PosFace,0-Back,None,0,VM Stimuli/34M_HO.bmp,3,0,3,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h28.15.749,,,,,,,,118.44277483318001,118.45310512464494,118.94470345787704,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
0,0,0,1,1,VM Stimuli/PL_003_92016.bmp,nonlure,nontarget,Place,0-Back,None,0,VM Stimuli/PL_001_92012.bmp,4,0,4,0,0,0,0,0,119.48866804130375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.95947154145688,118.97034533228725,119.46093654166907,119.47125970758498,,119.47131254151464,119.47677904181182,121.9596392493695,121.9658833751455,121.98162999935448,121.98162999935448,121.98162999935448,121.98162999935448,123.97073441650718,None,0,2,NA,NA,NA,2026-01-20_12h28.15.749,12:30:36,1,1,4,1,VM Stimuli/PL_003_92016.bmp,Place,,,,123.98123874980956,123.98123874980956,123.98123874980956,123.98123874980956,,118.94823949970305,118.94832020811737,119.48866804130375,119.48866804130375,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
0,0,0,1,1,VM Stimuli/PL_003_92016.bmp,nonlure,nontarget,Place,0-Back,None,0,VM Stimuli/PL_001_92012.bmp,4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h28.15.749,,,,,,,,123.97135549969971,123.98123874980956,124.47074049990624,,,,,124.49306316673756,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
1,1,0,2,1,VM Stimuli/PL_003_92016.bmp,lure,nontarget,Place,0-Back,None,0,VM Stimuli/PL_001_92012.bmp,4,0,4,0,0,1,1,1,124.49306316673756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.47180562466383,,124.47184987459332,124.47517212480307,124.47523199953139,124.47863033227623,124.49306316673756,124.49306316673756,124.49306316673756,124.49306316673756,126.48624025005847,None,0,2,NA,NA,NA,2026-01-20_12h28.15.749,12:30:39,1,1,4,2,VM Stimuli/PL_003_92016.bmp,Place,,,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
1,1,0,2,1,VM Stimuli/PL_003_92016.bmp,lure,nontarget,Place,0-Back,None,0,VM Stimuli/PL_001_92012.bmp,4,0,4,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h28.15.749,,,,,,,,126.48681754153222,126.49981220811605,126.97772541642189,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
2,2,0,3,1,VM Stimuli/PL_006_92025.bmp,nonlure,nontarget,Place,0-Back,None,0,VM Stimuli/PL_001_92012.bmp,4,0,4,0,0,2,2,2,127.00292870774865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.9789619576186,,126.97901824954897,126.98257558234036,126.98264608252794,126.98793483246118,127.00292870774865,127.00292870774865,127.00292870774865,127.00292870774865,128.98753974959254,None,0,2,NA,NA,NA,2026-01-20_12h28.15.749,12:30:41,1,1,4,3,VM Stimuli/PL_006_92025.bmp,Place,,,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
2,2,0,3,1,VM Stimuli/PL_006_92025.bmp,nonlure,nontarget,Place,0-Back,None,0,VM Stimuli/PL_001_92012.bmp,4,0,4,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h28.15.749,,,,,,,,128.98898054193705,128.99860970769078,129.48134779185057,,,,,129.50883283279836,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
3,3,0,4,1,VM Stimuli/PL_001_92012.bmp,target,Target,Place,0-Back,None,0,VM Stimuli/PL_001_92012.bmp,4,0,4,0,0,3,3,3,129.50883283279836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.482781666331,,129.48282624967396,129.48908249940723,129.48914429172873,129.4941949993372,129.50883283279836,129.50883283279836,129.50883283279836,129.50883283279836,131.49238962493837,None,0,1,NA,NA,NA,2026-01-20_12h28.15.749,12:30:44,1,1,4,4,VM Stimuli/PL_001_92012.bmp,Place,,,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
3,3,0,4,1,VM Stimuli/PL_001_92012.bmp,target,Target,Place,0-Back,None,0,VM Stimuli/PL_001_92012.bmp,4,0,4,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h28.15.749,,,,,,,,131.4930839575827,131.5036276243627,131.99339445773512,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
4,4,0,5,1,VM Stimuli/PL_004_92023.bmp,nonlure,nontarget,Place,0-Back,None,0,VM Stimuli/PL_001_92012.bmp,4,0,4,0,0,4,4,4,132.01941058319062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.99438154138625,,131.99442591704428,131.99766408279538,131.99772174935788,132.0049521671608,132.01941058319062,132.01941058319062,132.01941058319062,132.01941058319062,134.00315812509507,None,0,2,NA,NA,NA,2026-01-20_12h28.15.749,12:30:46,1,1,4,5,VM Stimuli/PL_004_92023.bmp,Place,,,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
4,4,0,5,1,VM Stimuli/PL_004_92023.bmp,nonlure,nontarget,Place,0-Back,None,0,VM Stimuli/PL_001_92012.bmp,4,0,4,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h28.15.749,,,,,,,,134.00384420808405,134.01414133235812,134.49985766690224,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
5,5,0,6,1,VM Stimuli/PL_005_92024.bmp,nonlure,nontarget,Place,0-Back,None,0,VM Stimuli/PL_001_92012.bmp,4,0,4,0,0,5,5,5,134.52404791675508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.50090033281595,,134.50094541627914,134.50407533254474,134.50413408316672,134.50966054201126,134.52404791675508,134.52404791675508,134.52404791675508,134.52404791675508,136.50459854211658,None,0,2,NA,NA,NA,2026-01-20_12h28.15.749,12:30:49,1,1,4,6,VM Stimuli/PL_005_92024.bmp,Place,,,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
5,5,0,6,1,VM Stimuli/PL_005_92024.bmp,nonlure,nontarget,Place,0-Back,None,0,VM Stimuli/PL_001_92012.bmp,4,0,4,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h28.15.749,,,,,,,,136.50542204175144,136.51614366658032,137.00260645803064,,,,,137.02478120755404,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
6,6,0,7,1,VM Stimuli/PL_001_92012.bmp,target,Target,Place,0-Back,None,0,VM Stimuli/PL_001_92012.bmp,4,0,4,0,0,6,6,6,137.02478120755404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.0036354996264,,137.00367995817214,137.00646095816046,137.006517582573,137.01059241686016,137.02478120755404,137.02478120755404,137.02478120755404,137.02478120755404,139.01034029200673,None,0,1,NA,NA,NA,2026-01-20_12h28.15.749,12:30:52,1,1,4,7,VM Stimuli/PL_001_92012.bmp,Place,,,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
6,6,0,7,1,VM Stimuli/PL_001_92012.bmp,target,Target,Place,0-Back,None,0,VM Stimuli/PL_001_92012.bmp,4,0,4,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h28.15.749,,,,,,,,139.0110751669854,139.02125641703606,139.5056116245687,,,,,139.5323946243152,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
7,7,0,8,1,VM Stimuli/PL_002_92014.bmp,nonlure,nontarget,Place,0-Back,None,0,VM Stimuli/PL_001_92012.bmp,4,0,4,0,0,7,7,7,139.5323946243152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.5068037500605,,139.50684874970466,139.511348166503,139.51140745729208,139.51758058276027,139.5323946243152,139.5323946243152,139.5323946243152,139.5323946243152,141.5162339163944,None,0,2,NA,NA,NA,2026-01-20_12h28.15.749,12:30:54,1,1,4,8,VM Stimuli/PL_002_92014.bmp,Place,,,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
7,7,0,8,1,VM Stimuli/PL_002_92014.bmp,nonlure,nontarget,Place,0-Back,None,0,VM Stimuli/PL_001_92012.bmp,4,0,4,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h28.15.749,,,,,,,,141.51668566651642,141.52611916698515,142.01616633310914,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
8,8,0,9,1,VM Stimuli/PL_004_92023.bmp,lure,nontarget,Place,0-Back,None,0,VM Stimuli/PL_001_92012.bmp,4,0,4,0,0,8,8,8,142.03848745767027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.01697479188442,,142.01701845787466,142.0199043750763,142.0199628751725,142.02461583260447,142.03848745767027,142.03848745767027,142.03848745767027,142.03848745767027,144.02607479132712,None,0,2,NA,NA,NA,2026-01-20_12h28.15.749,12:30:57,1,1,4,9,VM Stimuli/PL_004_92023.bmp,Place,,,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
8,8,0,9,1,VM Stimuli/PL_004_92023.bmp,lure,nontarget,Place,0-Back,None,0,VM Stimuli/PL_001_92012.bmp,4,0,4,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h28.15.749,,,,,,,,144.02669866662472,144.03722291719168,144.52585758268833,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
9,9,0,10,1,VM Stimuli/PL_006_92025.bmp,lure,nontarget,Place,0-Back,None,0,VM Stimuli/PL_001_92012.bmp,4,0,4,0,0,9,9,9,144.54334045760334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.52665583230555,,144.52668208256364,144.5285607073456,144.52859870810062,144.53141012508422,144.54334045760334,144.54334045760334,144.54334045760334,144.54334045760334,146.52767699956894,None,0,2,NA,NA,NA,2026-01-20_12h28.15.749,12:30:59,1,1,4,10,VM Stimuli/PL_006_92025.bmp,Place,,,,146.53813470806926,146.53813470806926,146.53813470806926,146.53813470806926,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
9,9,0,10,1,VM Stimuli/PL_006_92025.bmp,lure,nontarget,Place,0-Back,None,0,VM Stimuli/PL_001_92012.bmp,4,0,4,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h28.15.749,,,,,,,,146.52831520792097,146.53813470806926,147.0308886244893,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
0,0,0,1,1,VM Stimuli/AM228_NC.bmp,nonlure,nontarget,NeutFace,2-Back,None,0,,5,0,5,0,0,0,0,0,147.56615799944848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.04455808270723,147.05578758288175,147.54493466671556,147.55457008257508,147.56615799944848,150.03093924932182,150.08825608249754,150.08830508310348,150.0916849579662,150.10349491704255,150.10349491704255,150.10349491704255,150.10349491704255,152.08676895778626,None,0,2,NA,NA,NA,2026-01-20_12h28.15.749,12:31:05,1,1,5,1,VM Stimuli/AM228_NC.bmp,NeutFace,,,,152.09722908306867,152.09722908306867,152.09722908306867,152.09722908306867,,147.0341107500717,147.03419400006533,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
