thisN,thisTrialN,thisRepN,ID,Weight,Stimulus,TargetType,CorrectResponse,StimType,BlockType,response.keys,response.corr,TargetStimulus,BlockLoop_Run1.thisRepN,BlockLoop_Run1.thisTrialN,BlockLoop_Run1.thisN,BlockLoop_Run1.thisIndex,TrialLoop_Run1.thisRepN,TrialLoop_Run1.thisTrialN,TrialLoop_Run1.thisN,TrialLoop_Run1.thisIndex,thisRow.t,notes,TitlePage.started,Continue.started,NbackTitle.started,TitlePage.stopped,Continue.keys,Continue.rt,Continue.duration,Instructions.started,Continue_2.started,Instruction.started,Instructions.stopped,Continue_2.keys,Continue_2.rt,Continue_2.duration,Instructions_2.started,Continue_3.started,Instruction_2.started,Target.started,TargetImage.started,Instructions_2.stopped,Continue_3.keys,Continue_3.rt,Continue_3.duration,Instructions_3.started,Continue_4.started,Instruction_3.started,Green_Border.started,Image_2Back.started,Image_1Back.started,Image_ToMatch.started,LEFTSIDESCREEN_CAPTION.started,RIGHTSIDESCREEN_CAPTION.started,Instructions_3.stopped,Continue_4.keys,Continue_4.rt,Continue_4.duration,Instructions_4.started,Continue_5.started,Instruction_4.started,Instructions_4.stopped,Continue_5.keys,Continue_5.rt,Continue_5.duration,Instructions_5.started,Continue_6.started,Instruction_5.started,Instructions_5.stopped,Continue_6.keys,Continue_6.rt,Continue_6.duration,Waiting4Scanner.started,Continue_7.started,Scanner_Instruction.started,Waiting4Scanner.stopped,Continue_7.keys,Continue_7.rt,Continue_7.duration,CueFix_Run1.started,Cue_Fix.started,CueFix_Run1.stopped,Cue2Back.started,Cue_2Back.started,Cue2Back.stopped,Cue0Back.started,Cue0Back.stopped,Stim.started,StimulusImage.started,LeftScreenResponse.started,RightScreenResponse.started,response.started,Stim.stopped,TrialLoop_Run1.response.keys,TrialLoop_Run1.response.corr,correctKey,pressedKey,accuracy,RT,date,time,version,run,block,id,stimulus,stimType,Fix.started,End_Fix.started,Fix.stopped,StimulusImage.stopped,LeftScreenResponse.stopped,RightScreenResponse.stopped,response.stopped,End_Fix.stopped,EndBlock_Run1.started,EndBlock_Run1.stopped,Cue_Target.started,Cue_TargetImage.started,Cue_Fix.stopped,Fix15Sec.started,Fix_15_Sec.started,Fix15Sec.stopped,Fix5Sec.started,Fix_5_Sec.started,Fix5Sec.stopped,Instructions_6.started,Continue_8.started,Instruction_6.started,Please enter the Subject ID:,Please enter the Session Number:,Enter subject's handedness:,Please select version:,date,expName,expVersion,psychopyVersion,frameRate,expStart,
5,5,0,6,1,VM Stimuli/AF218_NC.bmp,target,Target,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,55.952143458649516,55.96171666588634,56.44468304142356,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
6,6,0,7,1,VM Stimuli/7F_NC.bmp,nonlure,nontarget,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,6,6,6,56.469037875533104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.4457011250779,,56.445749000646174,56.44885537493974,56.4489137083292,56.45436983369291,56.469037875533104,56.469037875533104,56.469037875533104,56.469037875533104,58.453844875097275,None,0,2,NA,NA,NA,2026-01-20_12h22.45.472,12:23:59,1,1,1,7,VM Stimuli/7F_NC.bmp,NeutFace,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
6,6,0,7,1,VM Stimuli/7F_NC.bmp,nonlure,nontarget,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,58.454530916176736,58.464647750370204,58.95382879115641,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
7,7,0,8,1,VM Stimuli/7F_NC.bmp,lure,nontarget,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,7,7,7,58.974073458462954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.954622166231275,,58.95464537572116,58.95655220840126,58.95657966658473,58.95942191593349,58.974073458462954,58.974073458462954,58.974073458462954,58.974073458462954,60.960675375536084,None,0,2,NA,NA,NA,2026-01-20_12h22.45.472,12:24:02,1,1,1,8,VM Stimuli/7F_NC.bmp,NeutFace,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
7,7,0,8,1,VM Stimuli/7F_NC.bmp,lure,nontarget,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,60.96135629154742,60.97189408354461,61.455673625692725,,,,,61.47901925072074,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
8,8,0,9,1,VM Stimuli/42M_NC.bmp,lure,nontarget,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,8,8,8,61.47901925072074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.45671887509525,,61.45676704123616,61.45989816635847,61.459955083206296,61.46470908354968,61.47901925072074,61.47901925072074,61.47901925072074,61.47901925072074,63.470878166146576,None,0,2,NA,NA,NA,2026-01-20_12h22.45.472,12:24:04,1,1,1,9,VM Stimuli/42M_NC.bmp,NeutFace,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
8,8,0,9,1,VM Stimuli/42M_NC.bmp,lure,nontarget,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,63.47237016633153,63.48471312504262,63.96358737535775,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
9,9,0,10,1,VM Stimuli/LM207_NC.bmp,nonlure,nontarget,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,9,9,9,63.98820804152638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.96465591620654,,63.964704166166484,63.967864375561476,63.96792108286172,63.97334587574005,63.98820804152638,63.98820804152638,63.98820804152638,63.98820804152638,65.96984400041401,None,0,2,NA,NA,NA,2026-01-20_12h22.45.472,12:24:07,1,1,1,10,VM Stimuli/LM207_NC.bmp,NeutFace,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
9,9,0,10,1,VM Stimuli/LM207_NC.bmp,nonlure,nontarget,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,65.9705961663276,65.98179779108614,66.46862283349037,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
0,0,0,1,1,VM Stimuli/17F_FO.bmp,nonlure,nontarget,NegFace,2-Back,None,0,,2,0,2,0,0,0,0,0,67.01763954106718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.49330854136497,66.50510412547737,66.99554654117674,67.00579570792615,67.01763954106718,69.47994875069708,69.54358716588467,69.54362595826387,69.54899854119867,69.56125195790082,69.56125195790082,69.56125195790082,69.56125195790082,71.54815987497568,None,0,2,NA,NA,NA,2026-01-20_12h22.45.472,12:24:12,1,1,2,1,VM Stimuli/17F_FO.bmp,NegFace,,,,,,,,,66.47684308327734,66.47694891598076,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
0,0,0,1,1,VM Stimuli/17F_FO.bmp,nonlure,nontarget,NegFace,2-Back,None,0,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,71.54885204136372,71.55899458285421,72.04532537516207,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
1,1,0,2,1,VM Stimuli/HM03_FO.bmp,nonlure,nontarget,NegFace,2-Back,None,0,,2,0,2,0,0,1,1,1,72.1053300416097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.04626462515444,,72.04631433356553,72.08934949990362,72.0893899584189,72.09343962557614,72.1053300416097,72.1053300416097,72.1053300416097,72.1053300416097,74.09321608301252,None,0,2,NA,NA,NA,2026-01-20_12h22.45.472,12:24:15,1,1,2,2,VM Stimuli/HM03_FO.bmp,NegFace,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
1,1,0,2,1,VM Stimuli/HM03_FO.bmp,nonlure,nontarget,NegFace,2-Back,None,0,,2,0,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,74.09389854129404,74.11874500010163,74.59062908310443,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
2,2,0,3,1,VM Stimuli/BM045_FO.bmp,nonlure,nontarget,NegFace,2-Back,None,0,,2,0,2,0,0,2,2,2,74.63765349984169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.59157179109752,,74.59162100031972,74.62049470841885,74.62055412493646,74.62501379102468,74.63765349984169,74.63765349984169,74.63765349984169,74.63765349984169,76.62976737506688,None,0,2,NA,NA,NA,2026-01-20_12h22.45.472,12:24:17,1,1,2,3,VM Stimuli/BM045_FO.bmp,NegFace,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
2,2,0,3,1,VM Stimuli/BM045_FO.bmp,nonlure,nontarget,NegFace,2-Back,None,0,,2,0,2,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,76.63039066642523,76.6401812909171,77.13159691635519,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
3,3,0,4,1,VM Stimuli/HM03_FO.bmp,target,Target,NegFace,2-Back,None,0,,2,0,2,0,0,3,3,3,77.17770691588521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.13289291597903,,77.1329558333382,77.1619681250304,77.16201812494546,77.16474420856684,77.17770691588521,77.17770691588521,77.17770691588521,77.17770691588521,79.16870775073767,None,0,1,NA,NA,NA,2026-01-20_12h22.45.472,12:24:20,1,1,2,4,VM Stimuli/HM03_FO.bmp,NegFace,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
3,3,0,4,1,VM Stimuli/HM03_FO.bmp,target,Target,NegFace,2-Back,None,0,,2,0,2,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,79.16938683297485,79.17971791606396,79.66942816600204,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
4,4,0,5,1,VM Stimuli/17F_FO.bmp,lure,nontarget,NegFace,2-Back,None,0,,2,0,2,0,0,4,4,4,79.71620487514883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.6702967081219,,79.67034587543458,79.6983750006184,79.69842541590333,79.70301254093647,79.71620487514883,79.71620487514883,79.71620487514883,79.71620487514883,81.70580837503076,None,0,2,NA,NA,NA,2026-01-20_12h22.45.472,12:24:22,1,1,2,5,VM Stimuli/17F_FO.bmp,NegFace,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
4,4,0,5,1,VM Stimuli/17F_FO.bmp,lure,nontarget,NegFace,2-Back,None,0,,2,0,2,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,81.70649116672575,81.71931549999863,82.20555162522942,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
5,5,0,6,1,VM Stimuli/BM045_FO.bmp,lure,nontarget,NegFace,2-Back,None,0,,2,0,2,0,0,5,5,5,82.24934254121035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.20650004129857,,82.20654841605574,82.2339145001024,82.23396416660398,82.23644208349288,82.24934254121035,82.24934254121035,82.24934254121035,82.24934254121035,84.24033104162663,None,0,2,NA,NA,NA,2026-01-20_12h22.45.472,12:24:25,1,1,2,6,VM Stimuli/BM045_FO.bmp,NegFace,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
5,5,0,6,1,VM Stimuli/BM045_FO.bmp,lure,nontarget,NegFace,2-Back,None,0,,2,0,2,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,84.24095362517983,84.250961875543,84.73407433368266,,,,,84.7807586658746,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
6,6,0,7,1,VM Stimuli/9F_FO.bmp,nonlure,nontarget,NegFace,2-Back,None,0,,2,0,2,0,0,6,6,6,84.7807586658746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.73526783287525,,84.73531879112124,84.76344775035977,84.76349808368832,84.76763366628438,84.7807586658746,84.7807586658746,84.7807586658746,84.7807586658746,86.77246620785445,None,0,2,NA,NA,NA,2026-01-20_12h22.45.472,12:24:27,1,1,2,7,VM Stimuli/9F_FO.bmp,NegFace,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
6,6,0,7,1,VM Stimuli/9F_FO.bmp,nonlure,nontarget,NegFace,2-Back,None,0,,2,0,2,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,86.77322675008327,86.78587295860052,87.26410245802253,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
7,7,0,8,1,VM Stimuli/WM004_FO.bmp,nonlure,nontarget,NegFace,2-Back,None,0,,2,0,2,0,0,7,7,7,87.31124187540263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.26538187544793,,87.265444916673,87.29436762537807,87.29441825021058,87.29843058343977,87.31124187540263,87.31124187540263,87.31124187540263,87.31124187540263,89.29622745793313,None,0,2,NA,NA,NA,2026-01-20_12h22.45.472,12:24:30,1,1,2,8,VM Stimuli/WM004_FO.bmp,NegFace,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
7,7,0,8,1,VM Stimuli/WM004_FO.bmp,nonlure,nontarget,NegFace,2-Back,None,0,,2,0,2,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,89.29691124986857,89.30715758353472,89.79503183346242,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
8,8,0,9,1,VM Stimuli/9F_FO.bmp,target,Target,NegFace,2-Back,None,0,,2,0,2,0,0,8,8,8,89.84028658363968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.79597575031221,,89.7960246251896,89.82458370830864,89.82463391590863,89.82737129088491,89.84028658363968,89.84028658363968,89.84028658363968,89.84028658363968,91.82340025063604,None,0,1,NA,NA,NA,2026-01-20_12h22.45.472,12:24:32,1,1,2,9,VM Stimuli/9F_FO.bmp,NegFace,,,,91.83412483334541,91.83412483334541,91.83412483334541,91.83412483334541,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
8,8,0,9,1,VM Stimuli/9F_FO.bmp,target,Target,NegFace,2-Back,None,0,,2,0,2,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,91.82404212560505,91.83412483334541,92.3249520836398,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
9,9,0,10,1,VM Stimuli/BF06_FO.bmp,nonlure,nontarget,NegFace,2-Back,None,0,,2,0,2,0,0,9,9,9,92.37417700048536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.32599079143256,,92.32604129146785,92.35566704161465,92.3557253330946,92.35968075040728,92.37417700048536,92.37417700048536,92.37417700048536,92.37417700048536,94.36260087508708,None,0,2,NA,NA,NA,2026-01-20_12h22.45.472,12:24:35,1,1,2,10,VM Stimuli/BF06_FO.bmp,NegFace,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
9,9,0,10,1,VM Stimuli/BF06_FO.bmp,nonlure,nontarget,NegFace,2-Back,None,0,,2,0,2,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,94.36330133304,94.3734217910096,94.86101375054568,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
0,0,0,1,1,VM Stimuli/34M_HO.bmp,target,Target,PosFace,0-Back,None,0,VM Stimuli/34M_HO.bmp,3,0,3,0,0,0,0,0,95.41295541636646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.87620100006461,94.88720687571913,95.37993362545967,95.39022204093635,,95.39027941599488,95.40150250028819,97.87544724997133,97.8797603752464,97.89516829140484,97.89516829140484,97.89516829140484,97.89516829140484,99.89052654150873,None,0,1,NA,NA,NA,2026-01-20_12h22.45.472,12:24:41,1,1,3,1,VM Stimuli/34M_HO.bmp,PosFace,,,,99.92195012513548,99.92195012513548,99.92195012513548,99.92195012513548,,94.86463891621679,94.86472125072032,95.41295541636646,95.41295541636646,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
0,0,0,1,1,VM Stimuli/34M_HO.bmp,target,Target,PosFace,0-Back,None,0,VM Stimuli/34M_HO.bmp,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,99.89174716640264,99.92195012513548,100.39923566672951,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
1,1,0,2,1,VM Stimuli/BM08_HO.bmp,nonlure,nontarget,PosFace,0-Back,None,0,VM Stimuli/34M_HO.bmp,3,0,3,0,0,1,1,1,100.42207741644233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.40048537496477,,100.40051054116338,100.40513445809484,100.40517133288085,100.40809245873243,100.42207741644233,100.42207741644233,100.42207741644233,100.42207741644233,102.41156987566501,None,0,2,NA,NA,NA,2026-01-20_12h22.45.472,12:24:43,1,1,3,2,VM Stimuli/BM08_HO.bmp,PosFace,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
1,1,0,2,1,VM Stimuli/BM08_HO.bmp,nonlure,nontarget,PosFace,0-Back,None,0,VM Stimuli/34M_HO.bmp,3,0,3,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,102.41270187497139,102.4234863333404,102.91284816619009,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
2,2,0,3,1,VM Stimuli/HF04_HO.bmp,nonlure,nontarget,PosFace,0-Back,None,0,VM Stimuli/34M_HO.bmp,3,0,3,0,0,2,2,2,102.9379617087543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.91397604160011,,102.91402458306402,102.91835137549788,102.91840954124928,102.92342866584659,102.9379617087543,102.9379617087543,102.9379617087543,102.9379617087543,104.92735020816326,None,0,2,NA,NA,NA,2026-01-20_12h22.45.472,12:24:46,1,1,3,3,VM Stimuli/HF04_HO.bmp,PosFace,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
2,2,0,3,1,VM Stimuli/HF04_HO.bmp,nonlure,nontarget,PosFace,0-Back,None,0,VM Stimuli/34M_HO.bmp,3,0,3,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,104.92812695819885,104.93972883373499,105.41915712505579,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
3,3,0,4,1,VM Stimuli/BF002_HO.bmp,nonlure,nontarget,PosFace,0-Back,None,0,VM Stimuli/34M_HO.bmp,3,0,3,0,0,3,3,3,105.44416570849717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.42028354108334,,105.42034391593188,105.42396008316427,105.424018249847,105.42944491654634,105.44416570849717,105.44416570849717,105.44416570849717,105.44416570849717,107.43497433327138,None,0,2,NA,NA,NA,2026-01-20_12h22.45.472,12:24:48,1,1,3,4,VM Stimuli/BF002_HO.bmp,PosFace,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
